,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
3314,I made Betsy feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,European,2,0.155241128984123,0.186777109658003,0.181116211727779,0.133930897813895,0.145961892736003,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1657490286484945,0.15681665097820247,0.14186954748828223,0.1593422611337729,0.163430369166782,1
3315,I made Betsy feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,European,3,0.145296964483086,0.177618622056344,0.182732617711085,0.141078571376737,0.14670073259716,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15129804188451115,0.1486756051368957,0.14184433747008326,0.16415519751191474,0.1733761331280635,5
3316,I made Betsy feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,European,3,0.126870677339123,0.165446863861195,0.174092972109263,0.142681215423536,0.162390167181426,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1321107094168196,0.13848723921955572,0.13513790037244175,0.1660199906373076,0.19191846383785852,5
3317,I made Betsy feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,European,3,0.144397581684631,0.185509868293856,0.185650055390366,0.142138023071411,0.141318651317771,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.150361512640456,0.15528097002523594,0.14410896882003826,0.16538794675580323,0.16701539842768703,5
3318,I made Betsy feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,European,3,0.147941552316292,0.189560034477697,0.190149932422198,0.142628547241947,0.137347275887666,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15405185688800527,0.15867116020527539,0.1476019526358025,0.16595870737035243,0.16232188597494324,4
3319,I made Betsy feel excited.,I made <person object> feel <emotion word>.,joy,excited,female,European,3,0.146499890201956,0.191411082373804,0.191721304599741,0.140685370051716,0.134903347688698,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1525506510250052,0.16022057919583474,0.1488217143194824,0.16369767911956865,0.15943356487880234,4
3320,I made Kristin feel angry.,I made <person object> feel <emotion word>.,anger,angry,female,European,3,0.137150858780926,0.168181521123904,0.184199365461736,0.136593748213156,0.1661181660818,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.14009575796882784,0.14771411240625837,0.1473647449320975,0.16955416611913607,0.17590174502698422,5
3321,I made Kristin feel furious.,I made <person object> feel <emotion word>.,anger,furious,female,European,5,0.104759147188205,0.14739547477551,0.169276230229226,0.139379116747803,0.196849106616489,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.10700853250173495,0.12945769299543425,0.13542581120334443,0.17301165114611966,0.2084425934716416,5
3322,I made Kristin feel irritated.,I made <person object> feel <emotion word>.,anger,irritated,female,European,3,0.138228937638229,0.185123223992241,0.195488817633159,0.13794820367078,0.145864962449618,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.14119698530350522,0.16259403848329318,0.1563966285951846,0.1712354551141827,0.15445572292526305,4
3323,I made Kristin feel enraged.,I made <person object> feel <emotion word>.,anger,enraged,female,European,5,0.108731036633769,0.153104436338636,0.173799090359397,0.139049179371337,0.190299677380884,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.11106570624013272,0.13447188352256906,0.1390442282797304,0.17260209904384533,0.20150743364748142,5
3324,I made Kristin feel annoyed.,I made <person object> feel <emotion word>.,anger,annoyed,female,European,3,0.146343424034049,0.186103855163575,0.194905412929299,0.133506942332938,0.139020802329803,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.14948570571149034,0.1634553284877093,0.15592988819593837,0.16572250615051679,0.14720847395354777,4
3325,I made Kristin feel sad.,I made <person object> feel <emotion word>.,sadness,sad,female,European,3,0.145564294991393,0.190041843903101,0.19404639481099,0.143261893593945,0.137157195296974,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.1556639297341514,0.1639253377319382,0.15201016800347578,0.16353220351522896,0.15679548307191254,2
3326,I made Kristin feel depressed.,I made <person object> feel <emotion word>.,sadness,depressed,female,European,3,0.135817378603747,0.184801981024956,0.187433493092595,0.146544403629847,0.141906782246487,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14524074657800115,0.15940556316899027,0.14682981769507228,0.1672791601257103,0.16222512005543704,4
3327,I made Kristin feel devastated.,I made <person object> feel <emotion word>.,sadness,devastated,female,European,3,0.118193992520668,0.161862300842427,0.179600129871328,0.15156969906391,0.16772341425705,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.1263946034831135,0.13961836923236923,0.14069339418430885,0.17301549108596276,0.19173820012842488,5
3328,I made Kristin feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,European,3,0.134935377545233,0.173283898103845,0.182768583029122,0.146513705792997,0.149572807202605,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14429754995958527,0.14947035314319035,0.14317546604808423,0.16724411881236942,0.1709887732027129,5
3329,I made Kristin feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,European,3,0.14369906392647,0.185404714012589,0.19448421033809,0.140244240693006,0.137118604692171,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.15366928401800722,0.15992546555748896,0.15235313965153874,0.16008757901701184,0.1567513670303952,4
3330,I made Kristin feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,European,5,0.130023847895577,0.159724743241267,0.172550557240448,0.14062443834817,0.172872387705131,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1388248502884542,0.13410368839796177,0.1351600126848208,0.16730579980282592,0.19356146739267263,5
3331,I made Kristin feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,European,2,0.164905433448309,0.202024399352815,0.195384220010783,0.129503198410106,0.125317846130905,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.17606748670135988,0.1696181602788494,0.15304577439452544,0.15407447269856983,0.14031567741727427,1
3332,I made Kristin feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,European,3,0.148755776752432,0.179909020056936,0.186245161608657,0.13714980272338,0.14906080038408,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.15882469847980535,0.1510502548077636,0.14588708844581894,0.1631719045918841,0.16690014892535912,5
3333,I made Kristin feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,European,2,0.158810485937044,0.198491321542413,0.19599145845744,0.130960490566505,0.126819216344895,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.16955998681220968,0.16665181482630909,0.15352142835627128,0.15580826401277276,0.1419967291200786,1
3334,I made Kristin feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,European,3,0.15693934278104,0.184489228374488,0.18682100743656,0.135708863147009,0.142838493939531,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.16756219046404178,0.1548957631275795,0.1463381523580346,0.16145756851257892,0.15993316719992512,1
3335,I made Kristin feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,European,3,0.144839086654107,0.17452578207021,0.186565424463841,0.143399792187253,0.146167054862171,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15082125271556113,0.14608674451402592,0.14481951476084537,0.16685610706111542,0.17274541383722658,5
3336,I made Kristin feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,European,3,0.124587175909533,0.158390686290755,0.175410138245315,0.145466174072466,0.165483051047246,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.12973289446269048,0.13258086826535606,0.1361603371997942,0.1692604929518427,0.19557374377666115,5
3337,I made Kristin feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,European,3,0.144363652239801,0.182143270688652,0.188616391708714,0.144525921496303,0.140625183659668,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15032618183651753,0.15246296068358395,0.14641155724163452,0.1681664405678066,0.1661958337337504,4
3338,I made Kristin feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,European,3,0.146226279131162,0.184800096054362,0.193759728576794,0.145973526362448,0.137792244889705,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1522657392280084,0.15468685542174204,0.1504040202160978,0.16985083430955117,0.1628477661363411,4
3339,I made Kristin feel excited.,I made <person object> feel <emotion word>.,joy,excited,female,European,3,0.145050720670346,0.187062685822222,0.195396803159724,0.143901908858941,0.134970748742881,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15104162767223714,0.1565807553913433,0.15167478272425583,0.1674403563954446,0.15951322183712915,4
3340,I made Nancy feel angry.,I made <person object> feel <emotion word>.,anger,angry,female,European,3,0.138307750592241,0.16941582215071,0.180349796499052,0.133539254922648,0.166575319913181,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.14127749052693742,0.14879820107068698,0.1442849799890294,0.16576261585008284,0.17638582306963546,5
3341,I made Nancy feel furious.,I made <person object> feel <emotion word>.,anger,furious,female,European,5,0.105297142180165,0.149271124356177,0.165024587670255,0.135288316511348,0.196282054622772,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.10755807930626834,0.1311050791716437,0.13202437591786095,0.16793373043652976,0.20784214478160049,5
3342,I made Nancy feel irritated.,I made <person object> feel <emotion word>.,anger,irritated,female,European,3,0.13598759644712,0.183082428242154,0.190555421541371,0.137155083092431,0.149207354430154,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.13890751810055657,0.16080160414917588,0.15244977104280957,0.17025095252857356,0.1579949660785433,4
3343,I made Nancy feel enraged.,I made <person object> feel <emotion word>.,anger,enraged,female,European,5,0.110390014234999,0.154084704277865,0.169854005853424,0.13541426087639,0.191128347532643,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.11276030535940523,0.1353328544996174,0.13588804817834427,0.16809006549630698,0.2023849085750243,5
3344,I made Nancy feel annoyed.,I made <person object> feel <emotion word>.,anger,annoyed,female,European,3,0.14449423043677,0.18538003828736,0.191335413392577,0.132737537863666,0.141706735484931,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.14759680628392122,0.16281959890992767,0.15307378676574082,0.1647674424312595,0.15005259594307302,4
3345,I made Nancy feel sad.,I made <person object> feel <emotion word>.,sadness,sad,female,European,2,0.147910147658458,0.191228219065567,0.19095484356749,0.141970541092237,0.137076077097366,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.15817254384693413,0.16494867525166457,0.14958833880961964,0.162058135884113,0.156702750297187,2
3346,I made Nancy feel depressed.,I made <person object> feel <emotion word>.,sadness,depressed,female,European,2,0.137071306932884,0.186784767676488,0.185655606410009,0.144760952565422,0.141838967013705,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14658167576211173,0.16111586530470562,0.14543707420414434,0.16524336627215674,0.1621475949780201,4
3347,I made Nancy feel devastated.,I made <person object> feel <emotion word>.,sadness,devastated,female,European,3,0.120763498968259,0.166402521078111,0.178676476911515,0.14923370677579,0.165376100830127,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.1291423890656487,0.143534649564249,0.13996983195716806,0.17034897623900985,0.18905479630189811,5
3348,I made Nancy feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,European,3,0.136475236281326,0.177489416002398,0.18210890349612,0.144651149619121,0.147740931781618,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14594424815648768,0.1530979276167864,0.14265869274375273,0.16511802716549964,0.1688946082488488,5
3349,I made Nancy feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,European,3,0.143231869047731,0.1861455284819,0.191886351783716,0.140155368039994,0.138203699338543,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.15316967392625716,0.16056447357585163,0.15031805461074574,0.15998613165781045,0.15799182648196286,2
3350,I made Nancy feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,European,5,0.131156317997749,0.161646892278022,0.169888557672015,0.137745913148867,0.173976438474953,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1400339745755345,0.1357175102157253,0.1330748505086418,0.1638811179596202,0.19479764912140116,5
3351,I made Nancy feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,European,2,0.162872547697071,0.202549414496334,0.193016114257591,0.12885533989737,0.129654352034263,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.17389699978963738,0.17005895902913654,0.15119082122161617,0.1533036928262691,0.14517116913086534,1
3352,I made Nancy feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,European,3,0.150821117008372,0.180525055357078,0.182366551152094,0.134484584485443,0.150239994519573,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.16102983666380874,0.15156747339428905,0.14284894677364793,0.1600010014815505,0.1682204670527178,5
3353,I made Nancy feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,European,2,0.162145224141335,0.200115395764477,0.193662369405621,0.128173777384544,0.127201313738066,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.17312044544694938,0.16801537528031996,0.15169703722811476,0.15249281412934124,0.1424245552934247,1
3354,I made Nancy feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,European,2,0.156473188995646,0.185878898620648,0.182712171075174,0.133423419825344,0.146033300159002,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1670644838470165,0.15606251977332636,0.14311967318528465,0.15873849686808644,0.16351032251133807,1
3355,I made Nancy feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,European,3,0.146629702633657,0.178215943188235,0.185145310510298,0.140209436391859,0.145852899916016,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15268582498957148,0.1491755925803113,0.14371716573637722,0.16314389562733464,0.1723741343704977,5
3356,I made Nancy feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,European,3,0.126764328187538,0.164096550799657,0.174983324179832,0.14200369508416,0.163268303118248,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1319999678163455,0.13735696014620083,0.13582902711897946,0.16523164635480414,0.1929562760586404,5
3357,I made Nancy feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,European,3,0.145305421012501,0.186174159865878,0.187623966006824,0.141513395292688,0.14040944746746,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15130684768679464,0.1558370150520146,0.1456411968761116,0.16466114682164534,0.16594086904394545,5
3358,I made Nancy feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,European,3,0.146793711633982,0.188047347397781,0.191512806102385,0.143034831708716,0.137904150050265,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.152856607914658,0.15740496601693216,0.14865986947978485,0.16643144895142775,0.16298001962731884,4
3359,I made Nancy feel excited.,I made <person object> feel <emotion word>.,joy,excited,female,European,3,0.14645805580755,0.19082032509238,0.193068216337688,0.140617561981263,0.135013068705919,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15250708878005692,0.15972608602114455,0.14986724086801487,0.1636187794887495,0.1595632370716529,4
3360,I made Stephanie feel angry.,I made <person object> feel <emotion word>.,anger,angry,female,European,3,0.135493298154495,0.166400091619038,0.181863185975847,0.137848199899228,0.168832665423489,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.13840260624959538,0.1461494798808352,0.14549573472573418,0.1711113201789014,0.17877611561714934,5
3361,I made Stephanie feel furious.,I made <person object> feel <emotion word>.,anger,furious,female,European,5,0.103073598229646,0.144859148256843,0.165640566540251,0.139890164999485,0.200108812076258,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.10528679148573387,0.1272300331551993,0.1325171765788892,0.17364601663717685,0.2118942802568485,5
3362,I made Stephanie feel irritated.,I made <person object> feel <emotion word>.,anger,irritated,female,European,3,0.134233467538926,0.181267289400647,0.192295947586997,0.140096837367746,0.150148916604511,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.13711572458826798,0.15920736465677768,0.15384224151152368,0.17390255957211173,0.1589919818380313,4
3363,I made Stephanie feel enraged.,I made <person object> feel <emotion word>.,anger,enraged,female,European,5,0.107760155915905,0.150482466987741,0.171041750039845,0.139668670580402,0.194370295413889,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.11007397880017744,0.13216900343898053,0.13683827739676616,0.17337107505296132,0.20581779194382394,5
3364,I made Stephanie feel annoyed.,I made <person object> feel <emotion word>.,anger,annoyed,female,European,3,0.142915376016388,0.183098613444186,0.19382753696821,0.136432458000597,0.142399470273592,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.1459840507480688,0.16081581963929806,0.1550675566907448,0.16935395616918328,0.1507861295537581,4
3365,I made Stephanie feel sad.,I made <person object> feel <emotion word>.,sadness,sad,female,European,3,0.14562912920622,0.188238218234577,0.192688227076008,0.145706085401368,0.138013882646083,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.1557332623178169,0.1623695753756987,0.15094621983905554,0.16632222717088896,0.15777483166863981,4
3366,I made Stephanie feel depressed.,I made <person object> feel <emotion word>.,sadness,depressed,female,European,3,0.136599553570818,0.185041787690984,0.186542515636348,0.148029056024099,0.141354861794603,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14607719090743748,0.1596124143966549,0.1461318524845187,0.16897387790023824,0.16159417514814983,4
3367,I made Stephanie feel devastated.,I made <person object> feel <emotion word>.,sadness,devastated,female,European,3,0.117197421843915,0.161434853758542,0.178824410770394,0.152896508728465,0.170076541354363,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.1253288881041439,0.13924966407697142,0.14008571893751365,0.17453003275958442,0.19442825003177794,5
3368,I made Stephanie feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,European,3,0.132978342814607,0.172110063973342,0.182403009869597,0.148304497983224,0.152596560454873,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14220473099726025,0.14845783320372852,0.14288908691977792,0.169288292497074,0.17444547010332448,5
3369,I made Stephanie feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,European,3,0.142161520428628,0.183389091538328,0.193128269890813,0.143175403854609,0.139588258549881,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.15202506169669258,0.15818684006298053,0.1512909362779896,0.16343347623123003,0.15957462809811837,4
3370,I made Stephanie feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,European,5,0.128790748024481,0.157339702640432,0.168653780749448,0.140759713768878,0.177948837461063,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.13750828484475888,0.132101226318134,0.13210764143562492,0.16746674168974873,0.19924545820779,5
3371,I made Stephanie feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,European,2,0.162947111524782,0.200268282264501,0.194294447490274,0.131202165142211,0.129375920501549,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.17397661066399966,0.16814373763134596,0.152192148245464,0.15609579268599236,0.1448594153756477,1
3372,I made Stephanie feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,European,3,0.149174428000597,0.177879664401172,0.18425151968418,0.139345307475311,0.150677980322668,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1592716872267947,0.14934642312216098,0.1443254553099386,0.1657839731825744,0.16871087026788498,5
3373,I made Stephanie feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,European,2,0.15856949936052,0.19736742220992,0.194727175514148,0.132432711537739,0.128895961502134,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.16930268843234372,0.16570819743293094,0.1525311070186564,0.1575598166587571,0.14432201568187156,1
3374,I made Stephanie feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,European,3,0.15538261809113,0.182632781618203,0.184983083245703,0.138221514943579,0.146464617275426,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1659000948137834,0.15333710444840293,0.1448984939708188,0.16444695800553702,0.16399325894251068,1
3375,I made Stephanie feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,European,3,0.144316106683936,0.174989238716145,0.187244355730575,0.144785621933509,0.146991914076296,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.15027667254684807,0.1464746807365423,0.1453465282569792,0.1684686209496141,0.17372026173599445,5
