,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
3068,I made Latisha feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,African-American,3,0.135716843062769,0.174983954120933,0.183777314793386,0.144757782335275,0.14862087184505,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.15223644032249845,0.13821751855911488,0.12117224809139676,0.17859681274047454,0.18305061261002165,5
3069,I made Latisha feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,African-American,3,0.144156249743985,0.186082994090696,0.195380761740694,0.139434600676838,0.136235768809304,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.16170310048484854,0.1469845039133769,0.1288228972141968,0.17202926754533282,0.16779635747218885,4
3070,I made Latisha feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,African-American,3,0.129646534112548,0.161364080093429,0.17373695091588,0.140027954682769,0.173151074941688,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13895433995211606,0.12000102284529691,0.11578537408464441,0.18983187344110994,0.2129475911099851,5
3071,I made Latisha feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,African-American,2,0.163989906300533,0.203157020284105,0.19544614708193,0.128431229101167,0.127041255349842,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1757633502876221,0.15108102260540252,0.13025326583658417,0.17411052588643594,0.15624003089468566,1
3072,I made Latisha feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,African-American,3,0.150421970151469,0.180849931382635,0.187031879134867,0.136227622153916,0.146543934688505,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.16122132164789799,0.13449199310560633,0.12464565526921079,0.18467987186195578,0.18022514670616635,4
3073,I made Latisha feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,African-American,2,0.159002667527519,0.19833998992912,0.19608383139402,0.130324862940914,0.127241044912046,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.17041805913401392,0.1474987596300219,0.1306782446118765,0.1766776708556318,0.15648573948190975,4
3074,I made Latisha feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,African-American,3,0.154001597999841,0.183951949407827,0.186739403166162,0.135434222409572,0.146139914160175,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.16505794426453455,0.1367988592662293,0.12445073738174496,0.18360428263266418,0.17972826732903383,4
3075,I made Latisha feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,African-American,3,0.143067647662956,0.176268460914076,0.188710685743406,0.142462310781474,0.146862368424248,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15480564826953017,0.12940016269455243,0.12206878002912702,0.1828230588480077,0.1959810642430904,5
3076,I made Latisha feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,African-American,3,0.123704403746888,0.161814040700261,0.178348870544636,0.143856155327121,0.165633328205652,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13385374491476437,0.11878905099808824,0.11536616997173489,0.18461179105371145,0.22103004523321593,5
3077,I made Latisha feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,African-American,3,0.141651310651813,0.183177948946359,0.19049672045936,0.143109329339361,0.142132792488405,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15327310773531622,0.13447247609013663,0.1232240886329155,0.18365338310173804,0.18966966306339936,5
3078,I made Latisha feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,African-American,3,0.145261458244005,0.186860897979811,0.195202811876866,0.14412195905121,0.137875661995782,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1571794502766752,0.1371761600143796,0.12626825561147026,0.18495289916591723,0.18398871856061264,4
3079,I made Latisha feel excited.,I made <person object> feel <emotion word>.,joy,excited,female,African-American,3,0.142254339541234,0.187962068463726,0.197240062648604,0.142478637897815,0.137142451690963,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15392561219510856,0.13798453854695497,0.1275860650155312,0.1828440115711192,0.18301028319017568,5
3080,I made Shaniqua feel angry.,I made <person object> feel <emotion word>.,anger,angry,female,African-American,3,0.130351347643819,0.163145489934408,0.178709249182506,0.140204711413469,0.1717935180107,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.1401794607681646,0.137844453526537,0.1250685150540511,0.19796019619916652,0.1697115215717425,4
3081,I made Shaniqua feel furious.,I made <person object> feel <emotion word>.,anger,furious,female,African-American,5,0.100046550130617,0.143271821987186,0.162381024872372,0.140850814771683,0.20167025830523,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.1075897695154366,0.12105284685169684,0.11364131261612699,0.19887245332852782,0.199226180295203,5
3082,I made Shaniqua feel irritated.,I made <person object> feel <emotion word>.,anger,irritated,female,African-American,3,0.129874016793183,0.177431084818613,0.187746242848033,0.142273787038655,0.154059575111936,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13966614055736784,0.1499146003685149,0.1313929967665005,0.20088160028454582,0.15219249950579827,4
3083,I made Shaniqua feel enraged.,I made <person object> feel <emotion word>.,anger,enraged,female,African-American,5,0.105632023588828,0.149486483740671,0.168083062856528,0.141332670823338,0.193495639819255,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.11359637145442346,0.12630372233471404,0.11763184711124922,0.1995528036360441,0.19115063147596928,4
3084,I made Shaniqua feel annoyed.,I made <person object> feel <emotion word>.,anger,annoyed,female,African-American,3,0.136275896151679,0.178847909841825,0.189583219087624,0.139173753681287,0.148583795562984,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14655070303100612,0.15111170039957245,0.13267859273607782,0.19650454900387412,0.14678308191073983,4
3085,I made Shaniqua feel sad.,I made <person object> feel <emotion word>.,sadness,sad,female,African-American,3,0.139487763278764,0.185492227144231,0.189417917752273,0.147308492901975,0.141958928376942,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.15646636092386199,0.14651786489040278,0.12489133900252329,0.18174378535974947,0.17484535302655005,4
3086,I made Shaniqua feel depressed.,I made <person object> feel <emotion word>.,sadness,depressed,female,African-American,3,0.133233200357602,0.183382526326369,0.185261266285376,0.149799267165065,0.14214500221968,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.14945048600809774,0.14485144002640926,0.12215068081333075,0.1848168107782625,0.17507453302314838,4
3087,I made Shaniqua feel devastated.,I made <person object> feel <emotion word>.,sadness,devastated,female,African-American,3,0.116413007691661,0.162877759701989,0.17768648533103,0.153392267308418,0.167173062627188,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13058292175288477,0.1286549951826902,0.11715630357982991,0.18924972183442024,0.2059006325686515,5
3088,I made Shaniqua feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,African-American,3,0.131674896452491,0.172071876987149,0.180146224417679,0.149553992126952,0.151256818816969,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.14770250370832508,0.1359173072208444,0.1187781148201488,0.18451419948272385,0.18629720712953415,5
3089,I made Shaniqua feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,African-American,3,0.138236816912232,0.180802410265216,0.190201279835541,0.144991450553481,0.141960518325844,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1550631480463924,0.14281344036319088,0.12540784314671466,0.17888510396970655,0.17484731130547088,4
3090,I made Shaniqua feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,African-American,5,0.128174123454211,0.158831545603704,0.168155808135132,0.1419713787209,0.173002972941338,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13737621946807702,0.11811766237881619,0.11206587341836644,0.1924665175511713,0.21276544979654702,5
3091,I made Shaniqua feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,African-American,2,0.160885523671157,0.197636815057969,0.189808255114155,0.132528760066988,0.129497759389993,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.17243609250802513,0.14697583219952826,0.12649594520273866,0.1796654308444277,0.1592611303483175,4
3092,I made Shaniqua feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,African-American,3,0.146564203116202,0.176395402266146,0.180741490118578,0.139433276054424,0.150112855165895,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.15708659119988458,0.13117931007253392,0.1204534840497354,0.18902568471708076,0.18461433700590457,4
3093,I made Shaniqua feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,African-American,2,0.155912909509445,0.195002499997612,0.191114529452646,0.134108299530754,0.12893601569947,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.16710647592084052,0.14501678095617482,0.12736649957900711,0.18180676709589383,0.1585702771973429,4
3094,I made Shaniqua feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,African-American,3,0.152067648685951,0.179733963848346,0.180258905077745,0.138323255760131,0.146716415743724,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.16298514955195745,0.13366208569684915,0.12013186974036745,0.18752086210861896,0.18043727028225945,4
3095,I made Shaniqua feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,African-American,3,0.138309368802389,0.171625586082184,0.182775692865287,0.146381990607205,0.151149661085301,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.14965697590586202,0.125991789151709,0.11822968985116737,0.1878532163087005,0.20170225876997938,5
3096,I made Shaniqua feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,African-American,3,0.122351234406811,0.160380734478452,0.174276022580676,0.147095874105088,0.16519141277949,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13238955465001234,0.11773684882118489,0.11273162079267718,0.1887693488916142,0.22044032945745998,5
3097,I made Shaniqua feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,African-American,3,0.138649363170969,0.179405118239735,0.184869279677223,0.146828623329444,0.144765802138562,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1500248651491381,0.13170280927212247,0.11958394060284758,0.18842638376620857,0.1931832931303573,5
3098,I made Shaniqua feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,African-American,3,0.14126097681647,0.182796256287405,0.190384265351567,0.149434620929532,0.141344529131869,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15285074891828893,0.13419227229240768,0.12315134628786882,0.19177068198785874,0.18861776193191626,4
3099,I made Shaniqua feel excited.,I made <person object> feel <emotion word>.,joy,excited,female,African-American,3,0.139556980325996,0.184699333562404,0.191738483598241,0.146809522168107,0.139182953370451,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1510069478516895,0.13558933735854686,0.12402733149566703,0.18840187108826575,0.18573323866901328,4
3100,I made Jasmine feel angry.,I made <person object> feel <emotion word>.,anger,angry,female,African-American,3,0.138215861799225,0.168797096128241,0.18472973757489,0.132546241763334,0.167642993394036,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14863693645549542,0.14261959360334397,0.12928191501281117,0.18714692081603668,0.16561129790689416,4
3101,I made Jasmine feel furious.,I made <person object> feel <emotion word>.,anger,furious,female,African-American,5,0.105880868391429,0.148820663294156,0.170408394892395,0.135118973967824,0.198206552022789,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.11386397843259514,0.12574115909356312,0.11925921573410375,0.1907794561768978,0.19580445129007223,5
3102,I made Jasmine feel irritated.,I made <person object> feel <emotion word>.,anger,irritated,female,African-American,3,0.136168661979136,0.182890365737506,0.193900507385296,0.134821958080153,0.150185782688664,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14643538371321838,0.15452724148544192,0.13570001909716473,0.19036008850512087,0.14836565426728568,4
3103,I made Jasmine feel enraged.,I made <person object> feel <emotion word>.,anger,enraged,female,African-American,5,0.109942739359593,0.153823444276515,0.174804862262594,0.135021048214072,0.192144939214428,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.11823210267771561,0.1299680954980171,0.12233605505825554,0.19064119119828002,0.18981630025388682,4
3104,I made Jasmine feel annoyed.,I made <person object> feel <emotion word>.,anger,annoyed,female,African-American,3,0.143432261575601,0.183648036188978,0.195235921081342,0.131445731599434,0.144172021300395,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.15424663762867877,0.15516741038853785,0.13663459975659523,0.18559306998057976,0.14242477473125476,4
3105,I made Jasmine feel sad.,I made <person object> feel <emotion word>.,sadness,sad,female,African-American,3,0.144794410687497,0.190084532094946,0.194465365731145,0.140058512116176,0.139327138031889,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.16241893905138652,0.1501452660309433,0.12821933745223354,0.17279902646744738,0.17160387806450464,4
3106,I made Jasmine feel depressed.,I made <person object> feel <emotion word>.,sadness,depressed,female,African-American,3,0.135663408291968,0.185233682936457,0.18860017139651,0.143891634629443,0.143144581508304,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.15217650141504516,0.146313644229052,0.12435216383605756,0.1775281916471658,0.17630567639395084,4
3107,I made Jasmine feel devastated.,I made <person object> feel <emotion word>.,sadness,devastated,female,African-American,3,0.118825921667556,0.164856150579943,0.181996649757608,0.147876191386885,0.167688128962833,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13328953816249847,0.13021770005619995,0.11999817943267493,0.18244419081199445,0.20653501996729973,5
3108,I made Jasmine feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,African-American,3,0.133292515654722,0.175033989185588,0.184845599439248,0.143832464169359,0.152471802754694,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.149517021225735,0.13825704059707716,0.1218766138738991,0.17745518931589965,0.18779365612321094,5
3109,I made Jasmine feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,African-American,3,0.141799002424076,0.183755850856537,0.194420157789239,0.138732910709335,0.140939127736774,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1590589265352915,0.14514632415127826,0.12818952992153532,0.17116354834387568,0.17358930379466647,5
3110,I made Jasmine feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,African-American,5,0.129966857933772,0.161694197079058,0.172402537876418,0.135931309234448,0.175655726330818,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13929766100927968,0.12024651971121121,0.11489606693298186,0.18427816895374113,0.21602790395277358,5
3111,I made Jasmine feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,African-American,2,0.161605419006712,0.199948529111088,0.195165863481854,0.126472586728777,0.131992892835581,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.17320767180145855,0.14869497595654968,0.13006647343972497,0.17145525071802925,0.16232973767238323,1
3112,I made Jasmine feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,African-American,3,0.14923069228536,0.179850397260403,0.185754215715466,0.133390148173587,0.151596332199688,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.15994451752260574,0.1337486732975848,0.12379416837370726,0.18083318994228806,0.18643877188694466,5
3113,I made Jasmine feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,African-American,2,0.157332764112541,0.197440402435474,0.194650215073901,0.127488769578543,0.130928487733516,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.16862826715538212,0.1468297667580404,0.12972282435703847,0.17283286060004766,0.1610206929406295,4
3114,I made Jasmine feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,African-American,3,0.154687504055771,0.183641663712685,0.185626776333047,0.13223604945108,0.147455816091343,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1657930940618147,0.13656811026205348,0.12370923758328696,0.179268611475611,0.1813466121557903,5
3115,I made Jasmine feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,African-American,3,0.141208988219992,0.175845748009335,0.188668626819195,0.139925841540125,0.14887986104264,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1527944949117971,0.12908984558868494,0.12204157393029089,0.179567986942789,0.19867331518999645,5
3116,I made Jasmine feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,African-American,3,0.123178531545882,0.162728436710783,0.180272118539754,0.142084631846312,0.165929446841316,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13328472747222248,0.11946031681566677,0.11661023591072862,0.18233838035437658,0.22142520190937684,5
3117,I made Jasmine feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,African-American,3,0.139948847239491,0.182072885917264,0.190122305644151,0.142035365439277,0.144384961887485,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15143096552843138,0.13366124000733945,0.12298189588406638,0.1822751563677433,0.1926750793618236,5
3118,I made Jasmine feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,African-American,3,0.142533060881035,0.184349162002475,0.194580445478744,0.142798933156131,0.141792281310653,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1542272012573408,0.1353322734652625,0.12586567370864588,0.183255049118795,0.18921526658512844,5
3119,I made Jasmine feel excited.,I made <person object> feel <emotion word>.,joy,excited,female,African-American,3,0.141363300931757,0.187003602052543,0.197145153848086,0.140672033710788,0.138250420084281,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15296146822666762,0.1372809202768391,0.12752467261770478,0.18052558151205236,0.18448881596341074,5
3120,I made Tanisha feel angry.,I made <person object> feel <emotion word>.,anger,angry,female,African-American,3,0.137377632989973,0.165131971087204,0.179623120159299,0.138380367387137,0.168023454366323,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14773550762790585,0.1395228658997998,0.12570808176109804,0.1953843376723983,0.16598714800445993,4
3121,I made Tanisha feel furious.,I made <person object> feel <emotion word>.,anger,furious,female,African-American,5,0.104379320777216,0.144854976373448,0.165028383279421,0.141212560852587,0.1983103998101,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.11224921848816212,0.12239048144588736,0.1154940493172215,0.199383215944335,0.195907040527434,4
3122,I made Tanisha feel irritated.,I made <person object> feel <emotion word>.,anger,irritated,female,African-American,3,0.138146619181065,0.181880772996249,0.190516018754585,0.139990642204955,0.146804927101976,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14856247314497892,0.15367421907116077,0.13333140656481585,0.19765794399886308,0.14502577187547502,4
3123,I made Tanisha feel enraged.,I made <person object> feel <emotion word>.,anger,enraged,female,African-American,5,0.107560456870834,0.147804119312579,0.168357396346162,0.139990698201223,0.19429594356328,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.11567020300649641,0.1248822634557952,0.11782383763404013,0.19765802306205638,0.1919412361954651,4
3124,I made Tanisha feel annoyed.,I made <person object> feel <emotion word>.,anger,annoyed,female,African-American,3,0.1453773359251,0.182809308406059,0.191503211551144,0.135914780992183,0.141044660164469,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.15633836493641473,0.15445875474049958,0.13402228707437247,0.19190308542651835,0.13933531464551813,4
3125,I made Tanisha feel sad.,I made <person object> feel <emotion word>.,sadness,sad,female,African-American,3,0.145094576131624,0.185823923773617,0.189820346285106,0.144877227806686,0.139639413058747,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.16275564094991643,0.14677986768522172,0.1251566773554877,0.17874418015759122,0.17198849520649503,4
3126,I made Tanisha feel depressed.,I made <person object> feel <emotion word>.,sadness,depressed,female,African-American,3,0.138591807904681,0.184903224793038,0.185540164528969,0.146866759674713,0.139006108607574,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1554613489168031,0.14605261969797148,0.12233457036032351,0.1811987911964109,0.1712084784678183,4
3127,I made Tanisha feel devastated.,I made <person object> feel <emotion word>.,sadness,devastated,female,African-American,3,0.118552307772566,0.160675030162683,0.17785410492989,0.153103854542884,0.167692723680514,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13298261969566688,0.12691508815801908,0.11726682235436355,0.18889388880183938,0.20654067910437673,5
3128,I made Tanisha feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,African-American,3,0.135521375274562,0.171353637912469,0.18091305902382,0.148538811200663,0.15070020696394,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.15201717998897757,0.13534997964424927,0.11928372169140411,0.18326170669881114,0.1856116497147641,5
